id,address,places
23197,Москва ЮВАО р-н Рязанский ул. Михайлова 31А,1
14799,Москва СЗАО р-н Хорошево-Мневники Карамышевская наб. 4к1,0
20205,Москва ЮВАО р-н Южнопортовый 6-я Кожуховская ул. 27,0
27772,Москва ЦАО р-н Хамовники пер. Коробейников 1,3
16964,Москва ЗАО р-н Очаково-Матвеевское Матвеевская ул. 42К4,0
14132,Москва ЮАО р-н Чертаново Северное Балаклавский просп. 15,0
25159,Москва САО р-н Западное Дегунино Путейская ул. 2,1
14316,Москва ЦАО р-н Пресненский Шелепихинское ш. 13С2,0
28270,Москва САО р-н Беговой Ленинградский просп. 14К1,0
22587,Москва ЦАО р-н Тверской 1-я Тверская-Ямская ул. 13С1а,6
7442,Москва СВАО р-н Отрадное Северный бул. 8,0
2680,Москва ЗАО р-н Можайский Витебская ул. 10К1,0
5002,Москва ТАО (Троицкий) Троицк В микрорайон 54,1
21048,Москва НАО (Новомосковский) Коммунарка поселок ул. Потаповская Роща 26к2,0
3319,Москва ВАО р-н Богородское Тюменский проезд 3к7,0
9848,Москва СВАО р-н Бабушкинский Енисейская ул. 26,0
8542,Москва ЗАО р-н Фили-Давыдково Славянский бул. 9К1,1
20398,Москва ЮЗАО р-н Обручевский ул. Обручева 19К3,0
24164,Москва ЦАО р-н Хамовники 3-я Фрунзенская ул. 3,1
5906,Москва САО р-н Савеловский Башиловская ул. 8,0
6550,Москва СВАО р-н Бибирево ул. Коненкова 18,2
26560,Москва ЗАО р-н Кунцево Рублевское ш. 26К4,0
11274,Москва СЗАО р-н Покровское-Стрешнево ул. Свободы 3,0
18193,Москва ЮВАО р-н Марьино Луговой проезд 4К3,0
20444,Москва САО р-н Аэропорт Часовая ул. 4К2,0
20744,Москва СЗАО р-н Хорошево-Мневники ул. Генерала Глаголева 5К1,0
17626,Москва ЗАО р-н Можайский ул. Красных Зорь 37,0
7106,Москва ЮВАО р-н Кузьминки Волгоградский просп. 113К3,0
10548,Москва НАО (Новомосковский) Внуковское поселение ул. Летчика Грицевца 11,0
19720,Москва ЮВАО р-н Выхино-Жулебино Жулебинский бул. 40К2,1
13583,Москва ЗАО р-н Дорогомилово Большая Дорогомиловская ул. 1,0
5338,Москва ЮАО р-н Москворечье-Сабурово ул. Москворечье 35К1,1
12757,Москва ЮАО р-н Даниловский наб. Марка Шагала 13,0
15470,Москва ЦАО р-н Пресненский Тверской бул. 17С1,3
12630,Москва СВАО р-н Бутырский ул. Яблочкова 23К2,2
8559,Москва ЗАО р-н Фили-Давыдково Инициативная ул. 8К2,0
19264,Москва ЮВАО р-н Марьино Перервинский бул. 15К1,0
12469,Москва ЮВАО р-н Марьино ул. Верхние Поля 4,0
9367,Москва ЮВАО р-н Выхино-Жулебино ул. Вострухина 4к1,0
22638,Москва ЗАО р-н Филевский парк Береговой проезд 3,0
23543,Москва ЗАО р-н Раменки Мичуринский просп. 56,0
2682,Москва СВАО р-н Бибирево Алтуфьевское ш. 78,0
21943,Москва СЗАО р-н Хорошево-Мневники ул. Народного Ополчения 3,0
28196,Москва САО р-н Аэропорт Кочновский проезд 4к2,1
23013,Москва ЗАО р-н Проспект Вернадского ул. Лобачевского 92К2,0
7174,Москва ЮВАО р-н Марьино Подольская ул. 1,0
19574,Москва НАО (Новомосковский) Московский поселение ул. Родниковая 30к1,5
28200,Москва СЗАО р-н Покровское-Стрешнево Волоколамское ш. 71к4,3
19631,Москва ВАО р-н Сокольники ул. Матросская Тишина 16,0
2025,Москва ЮАО р-н Орехово-Борисово Южное Гурьевский проезд 9К1,0
16160,Москва ЦАО р-н Хамовники ул. Усачева 15А,0
13579,Москва ЗАО р-н Проспект Вернадского ул. Коштоянца 31,0
12847,Москва НАО (Новомосковский) Сосенское поселение ул. Николо-Хованская 16,0
17419,Москва ЮВАО р-н Марьино ул. Маршала Голованова 1,0
1680,Москва ВАО р-н Северное Измайлово Никитинская ул. 37,0
22908,Москва ВАО р-н Восточное Измайлово Измайловский бул. 50,0
4595,Москва СЗАО р-н Строгино Таллинская ул. 24,0
1878,Москва НАО (Новомосковский) Внуковское поселение ул. Бориса Пастернака 33к1,0
16904,Москва ВАО р-н Северное Измайлово 16-я Парковая ул. 35,0
24175,Москва ЗАО р-н Очаково-Матвеевское Нежинская ул. 5к2,0
6532,Москва ЮАО р-н Чертаново Центральное Днепропетровская ул. 7К2,0
3054,Москва ЗАО р-н Кунцево Полоцкая ул. 25к1,0
3732,Москва СЗАО р-н Хорошево-Мневники ул. Маршала Тухачевского 16к1,0
552,Москва ЗАО р-н Раменки Мосфильмовская ул. 98к1,0
4733,Москва ЗелАО р-н Матушкино Зеленоград мкр. 4-й,0
19637,Москва СВАО р-н Южное Медведково ул. Молодцова 33К1,0
12500,Москва ВАО р-н Сокольники ул. Гастелло 41,1
19731,Москва СЗАО р-н Митино Муравская ул. 44к3,0
8972,Москва ЗАО р-н Очаково-Матвеевское Озерная ул. 19К2,0
9183,Москва САО р-н Дмитровский ул. Софьи Ковалевской 12К2,0
22819,Москва ЮВАО р-н Марьино Люблинская ул. 163/1,0
13068,Москва ЦАО р-н Таганский Нижегородская ул. 5,1
26852,Москва ЦАО р-н Красносельский Сретенский бул. 6/1С1,21
25769,Москва ЦАО р-н Тверской Краснопролетарская ул. 7,2
19458,Москва ВАО р-н Гольяново Щелковское ш. 27,0
22082,Москва ЮАО р-н Донской Варшавское ш. 2,0
11075,Москва ЮЗАО р-н Коньково Профсоюзная ул. 98К9,0
23954,Москва СЗАО р-н Покровское-Стрешнево Иваньковское ш. 5,0
474,Москва САО р-н Тимирязевский Дмитровский проезд 1,1
11345,Москва ЮЗАО р-н Академический Большая Черемушкинская ул. 2К2,0
26312,Москва ЮЗАО р-н Гагаринский Ломоносовский просп. 18,0
7993,Москва НАО (Новомосковский) Десеновское поселение ул. Яворки 1к6,0
19722,Москва САО р-н Хорошевский 5-я Магистральная ул. 18,1
5678,Москва ВАО р-н Гольяново Новосибирская ул. 6к2,0
25901,Москва ЮЗАО р-н Академический ул. Вавилова 15,0
17054,Москва НАО (Новомосковский) Филимонковское поселение Марьино поселок 5,0
15856,Москва ЦАО р-н Якиманка Донская ул. 14,1
16908,Москва ЮВАО р-н Капотня 3-й квартал 17,1
28744,Москва ЗАО р-н Очаково-Матвеевское Нежинская ул. 8К3,0
14308,Москва ЮВАО р-н Выхино-Жулебино Рязанский просп. 97к2,0
11727,Москва ЗАО р-н Тропарево-Никулино ул. Академика Анохина 12К3,0
21807,Москва ЗАО р-н Солнцево Производственная ул. 10к2,0
8764,Москва СЗАО р-н Митино Муравская ул. 38к1,0
14401,Москва СВАО р-н Марфино ул. Академика Комарова 3к2,1
23738,Москва ЗАО р-н Раменки Мосфильмовская ул. 70к1,0
2550,Москва ЮЗАО р-н Южное Бутово ул. Поляны 5Ак3,0
3934,Москва ЮЗАО р-н Обручевский ул. Академика Челомея 12/19,0
8970,Москва ЮЗАО р-н Теплый Стан Профсоюзная ул. 146К3,0
770,Москва ЮВАО р-н Южнопортовый Волгоградский просп. 32/3к6,2
9965,Москва ВАО р-н Гольяново Амурская ул. 52,0
26725,Москва ЗАО р-н Раменки Мичуринский просп. 7К1,1
9108,Москва ЮВАО р-н Некрасовка ул. Вертолетчиков 13,0
12141,Москва САО р-н Ховрино Зеленоградская ул. 17К5,0
25790,Москва СЗАО р-н Щукино ул. Расплетина 21,2
2426,Москва СВАО р-н Бибирево Шенкурский проезд 12,0
7295,Москва ЦАО р-н Таганский Средняя Калитниковская ул. 10,0
15409,Москва ЦАО р-н Пресненский Шмитовский проезд 39к1,0
24857,Москва СВАО р-н Алексеевский ул. Константинова 30,0
266,Москва СВАО р-н Ростокино ул. Докукина 9К1,0
3581,Москва ЮАО р-н Орехово-Борисово Южное Домодедовская ул. 24К4,0
18841,Москва НАО (Новомосковский) Внуковское поселение ул. Бориса Пастернака 11,0
1433,Москва ЮВАО р-н Люблино ул. Маршала Кожедуба 14,0
24008,Москва ЦАО р-н Пресненский Калашный пер. 2/10,5
22553,Москва ЮЗАО р-н Ломоносовский просп. Вернадского 11/19,0
22770,Москва СВАО р-н Останкинский ул. Годовикова 11к2,0
10144,Москва ЮАО р-н Бирюлево Восточное 6-я Радиальная ул. 7/6к3,1
6667,Москва ЮЗАО р-н Котловка Севастопольский просп. 16,0
28730,Москва ЦАО р-н Тверской 1-я Тверская-Ямская ул. 11,8
4157,Москва ЦАО р-н Замоскворечье Большая Серпуховская ул. 34К4,1
29114,Москва ЗАО р-н Раменки Минская ул. 1Б,0
463,Москва НАО (Новомосковский) Московский поселение ул. Родниковая 30к3,5
9044,Москва ЮЗАО р-н Южное Бутово Плавский проезд 1,0
1740,Москва САО р-н Дмитровский Учинская ул. 1А,0
26877,Москва ЦАО р-н Хамовники Чистый пер. 6С2,0
10983,Москва ЮВАО р-н Рязанский ул. Васильцовский Стан 11,0
22870,Москва ЗАО р-н Филевский парк Береговой проезд 5к1,2
18509,Москва ВАО р-н Гольяново Щелковское ш. 95к1,0
23210,Москва ЗАО р-н Раменки просп. Генерала Дорохова 39к1,0
16540,Москва ЦАО р-н Арбат Карманицкий пер. 5,7
21956,Москва САО р-н Дмитровский Дмитровское ш. 107к2,1
7569,Москва СЗАО р-н Хорошево-Мневники ул. Маршала Тухачевского 22К1,0
6260,Москва САО р-н Дмитровский Дмитровское ш. 155К3,0
1425,Москва ЮВАО р-н Печатники Шоссейная ул. 56,0
10417,Москва ЮЗАО р-н Ясенево проезд Одоевского 11К4,0
17907,Москва СЗАО р-н Покровское-Стрешнево Врачебный проезд 10К1,0
5485,Москва ВАО р-н Перово 2-я Владимирская ул. 16К3,0
10986,Москва ВАО р-н Измайлово 7-я Парковая ул. 15К1,0
3175,Москва САО р-н Левобережный Фестивальная ул. 41к4,0
27687,Москва ЦАО р-н Хамовники 1-й Зачатьевский пер. 5,4
13454,Москва ЮЗАО р-н Обручевский ул. Новаторов 38К4,0
10509,Москва НАО (Новомосковский) Сосенское поселение бул. Скандинавский 19,10
18930,Москва ЮАО р-н Зябликово ул. Мусы Джалиля 32К1,0
25803,Москва САО р-н Беговой Ленинградский просп. 29к3,4
19578,Москва СВАО р-н Отрадное Каргопольская ул. 6,0
21084,Москва ЗАО р-н Филевский парк Большая Филевская ул. 3к3,1
6943,Москва ВАО р-н Гольяново Щелковское ш. 79К2,1
6193,Москва ЮАО р-н Царицыно Каспийская ул. 30К4,0
18218,Москва ЮЗАО р-н Ясенево Голубинская ул. 29К1,0
17766,Москва ЮАО р-н Нагорный Варшавское ш. 69К1,0
9736,Москва САО р-н Коптево Большая Академическая ул. 22,0
16073,Москва ЦАО р-н Арбат Панфиловский пер. 6,0
4267,Москва СВАО р-н Свиблово Лазоревый проезд 5к1,1
28110,Москва ЦАО р-н Тверской Тверская ул. 12С7,24
26508,Москва СВАО р-н Марьина роща Октябрьский пер. 5,0
6870,Москва ЮВАО р-н Люблино Ставропольская ул. 74,0
5109,Москва НАО (Новомосковский) Филимонковское поселение ул. Жемчужная 1к5,0
7529,Москва САО р-н Бескудниковский Бескудниковский бул. 49,0
9502,Москва СЗАО р-н Южное Тушино ул. Фабрициуса 6С1,0
23315,Москва ЦАО р-н Хамовники пер. 2-й Тружеников 4/19С1,0
15864,Москва ЦАО р-н Арбат ул. Арбат 39,6
14925,Москва ЮЗАО р-н Гагаринский Университетский просп. 9,0
19471,Москва ЗАО р-н Солнцево ул. Богданова 14,0
1965,Москва СВАО р-н Алексеевский 1-й Рижский пер. 2К1,0
2199,Москва НАО (Новомосковский) Коммунарка поселок ул. Александры Монаховой 5к3,1
1999,Москва НАО (Новомосковский) Коммунарка поселок ул. Лазурная 16,0
16464,Москва ЮЗАО р-н Зюзино Чонгарский бул. 26Ак2,1
26437,Москва ЗАО р-н Раменки ул. Лобачевского 98к3,0
28892,Москва ЗАО р-н Раменки Мосфильмовская ул. 8,0
3115,Москва ЮВАО р-н Текстильщики ул. 8-я Текстильщиков 13К2,1
3443,Москва ВАО р-н Гольяново Хабаровская ул. 2,0
21396,Москва СЗАО р-н Митино ул. Рословка 10,0
17848,Москва ТАО (Троицкий) Первомайское поселение Горчаково деревня ул. Школьная 17,0
8086,Москва СВАО р-н Ярославский Ярославское ш. 63,0
26555,Москва ЗАО р-н Дорогомилово Кутузовский просп. 35К2,0
18884,Москва ЗАО р-н Солнцево ул. Юлиана Семенова 8к2,0
23196,Москва ЦАО р-н Пресненский Мантулинская ул. 9к3,0
27624,Москва ЦАО р-н Хамовники 1-й Неопалимовский пер. 8,0
15557,Москва СВАО р-н Останкинский Сельскохозяйственная ул. 35,1
22348,Москва ЦАО р-н Мещанский Малая Сухаревская пл. 2/4,3
22367,Москва ЗАО р-н Можайский ул. Красных Зорь 33А,0
11712,Москва НАО (Новомосковский) Внуковское поселение ул. Бориса Пастернака 47,0
20716,Москва ЮАО р-н Даниловский Автозаводская ул. 5,1
7616,Москва ЮВАО р-н Кузьминки Зеленодольская ул. 17К4,0
1347,Москва ЮАО р-н Орехово-Борисово Южное Гурьевский проезд 35/58,0
20987,Москва СВАО р-н Бабушкинский ул. Менжинского 23К1,0
20999,Москва ЮЗАО р-н Северное Бутово бул. Дмитрия Донского 8,1
8105,Москва СЗАО р-н Митино Уваровский пер. 3,0
25201,Москва ЦАО р-н Басманный Аптекарский пер. 3/22,1
22636,Москва ЮЗАО р-н Гагаринский Ломоносовский просп. 6,2
6325,Москва ЮЗАО р-н Ясенево Соловьиный проезд 8,0
3055,Москва ЗАО р-н Крылатское Осенний бул. 20К1,0
10637,Москва САО р-н Сокол ул. Панфилова 14,0
17509,Москва ЗАО р-н Очаково-Матвеевское Озерная ул. 19К2,0
9941,Москва ЮАО р-н Нагорный Варшавское ш. 68К2,0
24119,Москва ЦАО р-н Якиманка Софийская наб. 4к1,0
10410,Москва САО р-н Коптево ул. Приорова 28А,0
8771,Москва ЮВАО р-н Некрасовка ул. Вертолетчиков 4к4,0
20279,Москва ЮВАО р-н Некрасовка Покровская ул. 17Ак1,0
7328,Москва ЮАО р-н Орехово-Борисово Южное Домодедовская ул. 24К1,0
7611,Москва СЗАО р-н Покровское-Стрешнево Волоколамское ш. 92,0
4142,Москва СЗАО р-н Хорошево-Мневники ул. Народного Ополчения 15К3,1
9606,Москва СЗАО р-н Митино Муравская ул. 38к2,0
21319,Москва СВАО р-н Бутырский ул. Милашенкова 12Б,0
28906,Москва ЗАО р-н Раменки Мичуринский просп. 6к2,1
25226,Москва САО р-н Савеловский 1-я Хуторская ул. 16/26К3,0
16892,Москва СВАО р-н Лосиноостровский Тайнинская ул. 26,0
9013,Москва ЮЗАО р-н Коньково Профсоюзная ул. 110К3,1
5497,Москва ЮАО р-н Бирюлево Восточное Элеваторная ул. 6К2,0
18275,Москва САО р-н Головинский Кронштадтский бул. 30К3,0
16716,Москва ВАО р-н Богородское 3-я Гражданская ул. 3А,0
29091,Москва СВАО р-н Марьина роща Октябрьский пер. 5,0
27221,Москва ЗАО р-н Раменки Мосфильмовская ул. 8,0
21503,Москва СВАО р-н Северный Дмитровское ш. 169К6,0
6009,Москва ЮВАО р-н Люблино Краснодарская ул. 44/13,0
21224,Москва ЗАО р-н Раменки Минская ул. 1ГК4,0
25170,Москва ЗАО р-н Можайский Можайское ш. 45К2,2
23021,Москва САО р-н Аэропорт Ленинградский просп. 76К1,2
21137,Москва СВАО р-н Ростокино просп. Мира 188Бк1,1
1725,Москва СВАО р-н Лосиноостровский Оборонная ул. 8,0
10768,Москва ЮАО р-н Москворечье-Сабурово пер. 1-й Котляковский 2Ак3,0
9287,Москва САО р-н Западное Дегунино Дегунинская ул. 22,0
27931,Москва ЦАО р-н Басманный Чистопрудный бул. 10С1,4
24530,Москва СВАО р-н Южное Медведково Заповедная ул. 16к1,0
26221,Москва ЗАО р-н Филевский парк Береговой проезд 1А,0
5248,Москва НАО (Новомосковский) Сосенское поселение просп. Куприна 38к2,0
8747,Москва СВАО р-н Отрадное Олонецкая ул. 15,1
12370,Москва СВАО р-н Бутырский ул. Гончарова 19,0
18641,Москва СВАО р-н Останкинский Звездный бул. 22К2,0
19957,Москва ЮАО р-н Орехово-Борисово Южное ул. Генерала Белова 41,0
20566,Москва САО р-н Западное Дегунино Дмитровское ш. 71А,0
19943,Москва САО р-н Аэропорт Красноармейская ул. 23,0
22076,Москва СЗАО р-н Строгино ул. Твардовского 17к1,0
3661,Москва СЗАО р-н Хорошево-Мневники просп. Маршала Жукова 47,1
21409,Москва ЗАО р-н Раменки Мосфильмовская ул. 11К1,0
13692,Москва ЦАО р-н Якиманка Казанский пер. 2-4,1
23125,Москва ЗАО р-н Очаково-Матвеевское Нежинская ул. 5к2,0
8570,Москва ЮАО р-н Орехово-Борисово Южное Елецкая ул. 9К1,0
16421,Москва ЦАО р-н Арбат Трубниковский пер. 24С2,4
27040,Москва САО р-н Хорошевский Чапаевский пер. 3,2
16922,Москва ВАО р-н Северное Измайлово Щелковское ш. 90,0
19644,Москва ЮВАО р-н Южнопортовый 6-я Кожуховская ул. 27,0
13959,Москва ЮАО р-н Нагатино-Садовники 1-й Нагатинский проезд 14,0
866,Москва НАО (Новомосковский) Десеновское поселение ул. Яворки 1к5,0
20616,Москва ЗАО р-н Тропарево-Никулино просп. Вернадского 117,0
26680,Москва СЗАО р-н Щукино ул. Маршала Соколовского 10К1,0
21149,Москва ЗАО р-н Очаково-Матвеевское Веерная ул. 22К2,0
22376,Москва СЗАО р-н Щукино Щукинская ул. 2,0
6662,Москва НАО (Новомосковский) Внуковское поселение ул. Омская 14к1,0
3849,Москва ЮВАО р-н Выхино-Жулебино ул. Академика Скрябина 3/1к2,0
9661,Москва ЮВАО р-н Марьино Донецкая ул. 34к3,1
19546,Москва САО р-н Коптево Большая Академическая ул. 49К2,2
18245,Москва НАО (Новомосковский) Подсобного хозяйства Воскресенское поселок 40к1,0
6145,Москва НАО (Новомосковский) Сосенское поселение бул. Скандинавский 19,10
20586,Москва САО р-н Войковский Ленинградское ш. 15,0
157,Москва НАО (Новомосковский) Рязановское поселение Алхимово жилой комплекс к3.1,0
5813,Москва ЮВАО р-н Выхино-Жулебино Рязанский просп. 80К3,0
14060,Москва ЗАО р-н Очаково-Матвеевское Большая Очаковская ул. 35Б,0
25450,Москва СВАО р-н Бибирево Алтуфьевское ш. 100,1
10914,Москва ЮЗАО р-н Гагаринский просп. 60-летия Октября 3К4,0
29142,Москва СЗАО р-н Щукино ул. Маршала Конева 14,0
28863,Москва ЦАО р-н Басманный пер. Гусятников 13/3с1,3
17798,Москва ЮВАО р-н Текстильщики Волжский бул. 8К1,0
8231,Москва ВАО р-н Новогиреево Утренняя ул. 4,0
3841,Москва ЮЗАО р-н Ломоносовский Нахимовский просп. 73,4
5903,Москва НАО (Новомосковский) Московский мкр. 1-й 40,0
7848,Москва ЮВАО р-н Марьино Донецкая ул. 22,0
26981,Москва ЦАО р-н Хамовники ул. Ефремова 19к1,0
24830,Москва НАО (Новомосковский) Сосенское поселение Газопровод поселок 18к3,0
10903,Москва ЮАО р-н Братеево ул. Борисовские Пруды 20К2,0
2136,Москва ЮАО р-н Чертаново Северное Сумской проезд 13К1,0
25997,Москва ЦАО р-н Басманный наб. Академика Туполева 15,1
14885,Москва ЗАО р-н Раменки ул. Лобачевского 120к1,0
6275,Москва ЗАО р-н Можайский Витебская ул. 8К1,0
9970,Москва САО р-н Сокол ул. Панфилова 14,0
4242,Москва ЮЗАО р-н Академический Новочеремушкинская ул. 17,0
7422,Москва ЮВАО р-н Рязанский Луховицкая ул. 1/55,0
18813,Москва НАО (Новомосковский) Сосенское поселение бул. Скандинавский 12,15
26019,Москва ЦАО р-н Басманный пер. Огородная Слобода 12,15
22066,Москва ЮЗАО р-н Южное Бутово Южнобутовская ул. 69,0
1863,Москва ВАО р-н Косино-Ухтомский ул. Рудневка 24,0
25519,Москва САО р-н Савеловский 1-я Хуторская ул. 2К1,0
9184,Москва НАО (Новомосковский) Сосенское поселение просп. Куприна 36к2,0
15346,Москва ЦАО р-н Замоскворечье Татарская ул. 14,3
26481,Москва ЮАО р-н Даниловский просп. Лихачева 10к1,2
20783,Москва ЗАО р-н Кунцево Рублевское ш. 16К1,0
22886,Москва ЗАО р-н Раменки просп. Генерала Дорохова 39к1В,0
3817,Москва НАО (Новомосковский) Внуковское поселение ул. Анны Ахматовой 22,0
22506,Москва ЮВАО р-н Нижегородский Нижегородская ул. 84к1,0
13722,Москва ВАО р-н Гольяново Амурская ул. 1Ак2,0
18574,Москва ЮВАО р-н Марьино Новомарьинская ул. 28,0
7620,Москва СВАО р-н Ярославский Лосевская ул. 1К3,0
3836,Москва ЮВАО р-н Южнопортовый Волгоградский просп. 32/3к1,2
25289,Москва ЦАО р-н Красносельский Краснопрудная ул. 7-9,1
20066,Москва САО р-н Головинский Флотская ул. 74,0
6949,Москва ЗАО р-н Кунцево Ельнинская ул. 18К1,0
10336,Москва ЗАО р-н Филевский парк ул. Василисы Кожиной 18,0
22202,Москва СЗАО р-н Хорошево-Мневники Карамышевская наб. 22А,2
19344,Москва ЗАО р-н Солнцево Боровское ш. 2к2,0
7861,Москва НАО (Новомосковский) Московский мкр. Первый Московский Город-Парк ул. Бианки 4К1,1
9993,Москва СЗАО р-н Хорошево-Мневники ул. Народного Ополчения 29К1,1
23113,Москва СЗАО р-н Хорошево-Мневники Живописная ул. 3К1,0
13170,Москва СВАО р-н Останкинский Большая Марьинская ул. 15К2,1
28900,Москва ЗАО р-н Раменки Мосфильмовская ул. 1А,0
1700,Москва ЮАО р-н Чертаново Северное Сумской проезд 29,0
7349,Москва ЮВАО р-н Некрасовка ул. Липчанского 10,0
28558,Москва ЦАО р-н Хамовники Гагаринский пер. 7к1,1
13744,Москва ЮАО р-н Бирюлево Восточное Михневская ул. 8,0
19076,Москва ЮВАО р-н Марьино Братиславская ул. 12,4
20101,Москва ВАО р-н Сокольники Песочный пер. 3,1
8878,Москва ЮЗАО р-н Южное Бутово Южнобутовская ул. 1,0
24324,Москва ЦАО р-н Басманный Большая Почтовая ул. 30с1к12,1
27139,Москва ЦАО р-н Хамовники Еропкинский пер. 16/23,3
536,Москва НАО (Новомосковский) Московский поселение ул. Родниковая 30к1,5
15330,Москва ЮЗАО р-н Академический Нахимовский просп. 46,0
29189,Москва СЗАО р-н Покровское-Стрешнево Береговая ул. 4К1,0
10059,Москва ВАО р-н Новокосино Суздальская ул. 10К3,0
17899,Москва НАО (Новомосковский) Сосенское поселение просп. Куприна 24к1,1
3165,Москва ЮВАО р-н Марьино Белореченская ул. 38К2,0
29103,Москва ЗАО р-н Проспект Вернадского Ленинский просп. 128К1,0
26255,Москва СВАО р-н Марьина роща Новосущевская ул. 15,1
21448,Москва ВАО р-н Богородское Погонный проезд 3ак3,0
20425,Москва ВАО р-н Косино-Ухтомский Святоозерская ул. 4,0
17953,Москва ЮЗАО р-н Южное Бутово ул. Адмирала Лазарева 58,0
28621,Москва ЦАО р-н Мещанский Варсонофьевский пер. 4С1,10
13455,Москва СЗАО р-н Хорошево-Мневники ул. Народного Ополчения 15К1,1
11886,Москва ЮВАО р-н Люблино ул. Перерва 74,0
662,Москва НАО (Новомосковский) Внуковское поселение ул. Анны Ахматовой 11к1,0
21685,Москва ЮАО р-н Даниловский ул. Архитектора Щусева 5к2,4
24050,Москва СЗАО р-н Хорошево-Мневники Шелепихинская наб. 34к3зд6,0
22208,Москва ЮЗАО р-н Черемушки Новочеремушкинская ул. 49,1
24434,Москва ЮЗАО р-н Гагаринский ул. Панферова 11,0
11006,Москва ЗАО р-н Можайский Вяземская ул. 8,0
12691,Москва ЗАО р-н Тропарево-Никулино ул. Академика Анохина 5К4,0
1038,Москва ЮАО р-н Бирюлево Западное Востряковский проезд 17К1,0
7854,Москва ЮВАО р-н Марьино Донецкая ул. 27,0
2609,Москва ЮАО р-н Нагатино-Садовники Варшавское ш. 51к1,0
65,Москва ЮВАО р-н Текстильщики ул. 7-я Текстильщиков 1,0
11602,Москва САО р-н Бескудниковский Бескудниковский бул. 2К3,0
28514,Москва ЦАО р-н Басманный Подсосенский пер. 3,4
6799,Москва ЮАО р-н Зябликово Ореховый проезд 35К1,0
27514,Москва СЗАО р-н Покровское-Стрешнево Береговая ул. 4К2,0
6911,Москва ЮАО р-н Москворечье-Сабурово ул. Москворечье 51К1,0
16973,Москва ЮАО р-н Чертаново Южное Варшавское ш. 149к1,0
7033,Москва ВАО р-н Ивановское ул. Молостовых 19К1,0
8934,Москва ЮЗАО р-н Южное Бутово Изюмская ул. 43к1,0
5581,Москва ЮВАО р-н Некрасовка Некрасовская ул. 7,0
18122,Москва ЮЗАО р-н Коньково Профсоюзная ул. 98К11,1
9145,Москва ЮАО р-н Орехово-Борисово Южное Каширское ш. 65К1,0
21431,Москва СВАО р-н Марфино ул. Кашенкин Луг 8к3,1
17358,Москва ВАО р-н Вешняки Вешняковская ул. 35/26,0
21532,Москва ЗАО р-н Очаково-Матвеевское Аминьевское ш. 4Дк1,0
20628,Москва САО р-н Войковский 6-й Новоподмосковный пер. 1,0
10876,Москва ЮЗАО р-н Южное Бутово ул. Академика Семенова 11К1,0
10870,Москва ВАО р-н Измайлово 3-я Парковая ул. 30,0
10401,Москва НАО (Новомосковский) Московский мкр. Град Московский ул. Радужная 19к1,5
4188,Москва ЦАО р-н Красносельский Большая Спасская ул. 35,2
2846,Москва НАО (Новомосковский) Сосенское поселение ул. Василия Ощепкова 2,0
13638,Москва ЮЗАО р-н Обручевский ул. Новаторов 4К4,0
23676,Москва ЦАО р-н Пресненский 2-я Звенигородская ул. 11,0
23272,Москва ЦАО р-н Хамовники Саввинская наб. 19С1А,4
26944,Москва СЗАО р-н Хорошево-Мневники просп. Маршала Жукова 78,1
28239,Москва ЮВАО р-н Марьино ул. Перерва 4,0
7636,Москва ЮЗАО р-н Зюзино Севастопольский просп. 81,0
15859,Москва ЦАО р-н Хамовники Погодинская ул. 4,0
10592,Москва ЮВАО р-н Марьино Новочеркасский бул. 55,0
25449,Москва ЗАО р-н Дорогомилово ул. Генерала Ермолова 4,1
17043,Москва ЮАО р-н Бирюлево Западное Медынская ул. 2К1,0
10139,Москва СВАО р-н Северное Медведково Сухонская ул. 11А,0
5047,Москва ЗелАО р-н Матушкино Зеленоград мкр. 4-й к450,0
1054,Москва ЮАО р-н Бирюлево Восточное Михневская ул. 5к2,0
11479,Москва ЮАО р-н Даниловский ул. Серпуховский Вал 30,4
21701,Москва СВАО р-н Останкинский 2-я Останкинская ул. 8,2
19046,Москва САО р-н Ховрино Зеленоградская ул. 27А,0
2450,Москва НАО (Новомосковский) Сосенское поселение просп. Куприна 40к1,0
7315,Москва ЮЗАО р-н Южное Бутово ул. Кадырова 8,0
13947,Москва ЮВАО р-н Кузьминки Зеленодольская ул. 36К2,0
525,Москва НАО (Новомосковский) Сосенское поселение ул. Василия Ощепкова 4,0
21730,Москва ЦАО р-н Таганский Рабочая ул. 37,0
14772,Москва ЮЗАО р-н Академический Профсоюзная ул. 18К1,1
17564,Москва ЗАО р-н Тропарево-Никулино просп. Вернадского 89К2,0
2285,Москва ЗАО р-н Можайский Барвихинская ул. 4К1,0
18465,Москва СЗАО р-н Южное Тушино ул. Василия Петушкова 17,0
7878,Москва САО р-н Восточное Дегунино Дубнинская ул. 6К2,0
12582,Москва ЗАО р-н Очаково-Матвеевское Большая Очаковская ул. 12к4,0
25391,Москва ЗАО р-н Тропарево-Никулино ул. Мичуринский проспект Олимпийская деревня 11,0
5766,Москва НАО (Новомосковский) Филимонковское поселение Благодать коттеджный поселок ул. Героя России Чернышева 17,0
12420,Москва СВАО р-н Северный Дмитровское ш. 124А,0
17067,Москва ВАО р-н Гольяново Алтайская ул. 26,0
10314,Москва ЮВАО р-н Нижегородский Рязанский просп. 2/1к5У,0
